customer_id,customer_name,age_group,gender,country,purchase_channel
CUST00424,John Osborne,18-25,Male,India,Retail Store
CUST00425,Tiffany Johnson,26-35,Female,Australia,Online Store
CUST00426,Keith Taylor,18-25,Female,Australia,Online Store
CUST00427,Maria Salinas,46-55,Male,Australia,Third-Party Marketplace
CUST00428,Brenda Burke,46-55,Female,United Kingdom,Retail Store
CUST00429,Kayla Luna,18-25,Female,United States,Third-Party Marketplace
CUST00430,Jennifer Martin,26-35,Female,Canada,Online Store
CUST00431,Mrs. Michelle Tate,46-55,Other,India,Third-Party Marketplace
CUST00432,Heather Chan,46-55,Other,United States,Online Store
CUST00433,Elizabeth Greene,56+,Male,Australia,Online Store
CUST00434,Deborah Dudley,18-25,Other,Australia,Third-Party Marketplace
CUST00435,Jennifer Murphy,26-35,Other,United Kingdom,Carrier Store
CUST00436,Aimee Reyes,46-55,Other,Canada,Online Store
CUST00437,Greg Clark,46-55,Female,United Kingdom,Third-Party Marketplace
CUST00438,Melissa Boyer,36-45,Female,Australia,Carrier Store
CUST00439,Erin Fernandez,56+,Other,Canada,Carrier Store
CUST00440,Marissa Bray,46-55,Male,United Kingdom,Online Store
CUST00441,Sarah Smith,18-25,Female,United Kingdom,Carrier Store
CUST00442,Amanda Flores,26-35,Male,India,Carrier Store
CUST00443,Kerry Cohen,26-35,Male,Canada,Retail Store
CUST00444,Amanda Gonzalez,46-55,Other,United Kingdom,Third-Party Marketplace
CUST00445,Danny Johnson PhD,18-25,Female,United Kingdom,Online Store
CUST00446,Hannah Jackson,26-35,Other,United States,Retail Store
CUST00447,Jason Mayo,56+,Female,Canada,Third-Party Marketplace
CUST00448,Brandon Jones,56+,Male,United States,Carrier Store
CUST00449,Jonathan Frazier MD,18-25,Female,United Kingdom,Retail Store
CUST00450,Christian Allison,46-55,Male,Australia,Third-Party Marketplace
CUST00451,Alec Mitchell,18-25,Female,United Kingdom,Online Store
CUST00452,Joshua Larson,46-55,Female,Canada,Carrier Store
CUST00453,Ms. Sara Hayes,46-55,Other,United States,Carrier Store
CUST00454,Connie Smith,18-25,Male,Canada,Third-Party Marketplace
CUST00455,Susan Barnett,36-45,Female,India,Online Store
CUST00456,Michael Thomas,18-25,Other,Australia,Carrier Store
CUST00457,Dr. Benjamin Thompson,18-25,Female,United States,Retail Store
CUST00458,Melissa Alexander,36-45,Female,United Kingdom,Carrier Store
CUST00459,Melanie Blair,46-55,Other,United Kingdom,Retail Store
CUST00460,Larry Brown,26-35,Male,Canada,Online Store
CUST00461,Michele Carpenter,18-25,Female,United Kingdom,Carrier Store
CUST00462,Christopher Williams,26-35,Other,Australia,Retail Store
CUST00463,Mary Henderson,26-35,Female,United Kingdom,Online Store
CUST00464,Elizabeth Davila,46-55,Other,India,Carrier Store
CUST00465,Samantha Edwards,56+,Other,United Kingdom,Third-Party Marketplace
CUST00466,Keith Howard,18-25,Other,India,Third-Party Marketplace
CUST00467,Whitney Wall,36-45,Female,Australia,Online Store
CUST00468,Christopher Sullivan,56+,Male,United Kingdom,Third-Party Marketplace
CUST00469,Megan Johnson,56+,Other,Australia,Online Store
CUST00470,Mr. David Anderson,26-35,Male,Australia,Third-Party Marketplace
CUST00471,Cheryl Barnett,46-55,Other,Canada,Third-Party Marketplace
CUST00472,Mrs. Sharon Mathis,56+,Male,United Kingdom,Retail Store
CUST00473,Jennifer Jones,26-35,Male,India,Third-Party Marketplace
CUST00474,Christopher Odom,18-25,Other,United Kingdom,Carrier Store
CUST00475,Ashlee Morris,46-55,Female,Canada,Online Store
CUST00476,Robin Hodge,46-55,Female,Australia,Carrier Store
CUST00477,James Lee,56+,Female,United Kingdom,Third-Party Marketplace
CUST00478,Robert Craig,36-45,Other,Australia,Third-Party Marketplace
CUST00479,Daniel Raymond,36-45,Male,India,Retail Store
CUST00480,Anna Barrett,18-25,Other,Canada,Retail Store
CUST00481,Brent Walker,18-25,Other,Australia,Carrier Store
CUST00482,Kimberly Walls,46-55,Other,India,Third-Party Marketplace
CUST00483,Caitlin Hall,18-25,Male,Canada,Third-Party Marketplace
CUST00484,Jay Roberts,26-35,Other,Canada,Online Store
CUST00485,Troy Cannon,46-55,Other,Canada,Third-Party Marketplace
CUST00486,Peter Hughes,56+,Female,India,Carrier Store
CUST00487,Chelsea Lozano,46-55,Male,United States,Online Store
CUST00488,Catherine Jones,18-25,Other,India,Online Store
CUST00489,Amber Kerr,26-35,Female,Canada,Third-Party Marketplace
CUST00490,John Jacobson,56+,Female,United Kingdom,Online Store
CUST00491,Carlos Barber,46-55,Male,Australia,Retail Store
CUST00492,Travis Alexander,26-35,Other,United Kingdom,Third-Party Marketplace
CUST00493,Robin Robbins,18-25,Female,Australia,Carrier Store
CUST00494,Richard Schmitt,36-45,Female,Australia,Retail Store
CUST00495,Tiffany Ellis,26-35,Male,United Kingdom,Retail Store
CUST00496,Kendra David,36-45,Other,Canada,Carrier Store
CUST00497,Casey Wright,36-45,Female,Australia,Third-Party Marketplace
CUST00498,Kimberly Johnson,26-35,Male,India,Online Store
CUST00499,Jessica Rodriguez,18-25,Female,India,Online Store
CUST00500,Brooke Cline,56+,Male,United Kingdom,Third-Party Marketplace
CUST00501,Stephanie Harris,36-45,Female,India,Carrier Store
CUST00502,David Walter,46-55,Male,India,Carrier Store
CUST00503,Jeffrey Gonzalez,18-25,Other,United States,Third-Party Marketplace
CUST00504,Tara Scott,56+,Female,Australia,Third-Party Marketplace
CUST00505,Christina Phillips,26-35,Other,United Kingdom,Third-Party Marketplace
CUST00506,Joe Maynard,18-25,Male,India,Retail Store
CUST00507,Brian Williams,18-25,Other,United Kingdom,Retail Store
CUST00508,Douglas Mcdonald,18-25,Female,Australia,Third-Party Marketplace
CUST00509,Jared Cabrera,18-25,Other,Australia,Retail Store
CUST00510,Bethany Ball,36-45,Female,United States,Carrier Store
CUST00511,Deborah Hopkins,36-45,Male,India,Retail Store
CUST00512,Dorothy Dawson,46-55,Other,India,Carrier Store
CUST00513,Brandy Delgado,18-25,Male,India,Online Store
CUST00514,Susan Rios,26-35,Male,United States,Online Store
CUST00515,Timothy Carroll,46-55,Other,India,Online Store
CUST00516,Steven Dunn,46-55,Male,India,Online Store
CUST00517,Cassandra Mcgrath,36-45,Male,India,Third-Party Marketplace
CUST00518,Samantha Powell,56+,Female,United States,Third-Party Marketplace
CUST00519,Richard Sharp MD,36-45,Female,India,Online Store
CUST00520,Jodi Ramsey,56+,Male,United Kingdom,Carrier Store
CUST00521,Joshua Lam,18-25,Other,United Kingdom,Carrier Store
CUST00522,Jason Barrera,18-25,Other,Canada,Retail Store
CUST00523,Lisa Williams,36-45,Other,India,Retail Store
CUST00524,Daniel Owens,56+,Male,United Kingdom,Third-Party Marketplace
CUST00525,Kyle Cain,26-35,Male,India,Third-Party Marketplace
CUST00526,Maurice Lee,36-45,Male,United Kingdom,Online Store
CUST00527,Reginald Rubio,36-45,Other,United Kingdom,Retail Store
CUST00528,Samantha Raymond,18-25,Male,United Kingdom,Third-Party Marketplace
CUST00529,Courtney Johnson,46-55,Other,United States,Retail Store
CUST00530,Christopher Houston,26-35,Female,India,Carrier Store
CUST00531,Denise Macdonald,18-25,Other,Canada,Carrier Store
CUST00532,Alyssa Martinez,56+,Male,India,Carrier Store
CUST00533,Jesse Cummings,36-45,Other,United States,Online Store
CUST00534,David Garcia,46-55,Female,United States,Retail Store
CUST00535,Robert Mendez,36-45,Female,Australia,Online Store
CUST00536,Brian Baker,46-55,Male,Canada,Retail Store
CUST00537,Amber Poole,36-45,Other,Australia,Retail Store
CUST00538,Cathy Brown,56+,Male,United Kingdom,Online Store
CUST00539,Joanne Medina,56+,Male,Canada,Carrier Store
CUST00540,Robert Gordon,56+,Female,Australia,Online Store
CUST00541,Julie Salazar,18-25,Female,United States,Carrier Store
CUST00542,Stephanie Duke,26-35,Male,Canada,Online Store
CUST00543,Christopher Wilson,46-55,Female,United States,Retail Store
CUST00544,Travis Garcia,26-35,Female,Australia,Retail Store
CUST00545,Jonathan Gomez,18-25,Other,United Kingdom,Retail Store
CUST00546,Katie Jones,36-45,Other,India,Carrier Store
CUST00547,Caleb Scott,36-45,Other,United States,Carrier Store
CUST00548,Sherry Larsen,36-45,Male,United States,Third-Party Marketplace
CUST00549,Joseph Russell,36-45,Male,India,Carrier Store
CUST00550,Misty Haley,36-45,Male,Canada,Carrier Store
CUST00551,Lisa Griffin,18-25,Other,Australia,Online Store
CUST00552,Ricardo Peters,46-55,Male,Canada,Online Store
CUST00553,Nicholas Brown,18-25,Other,United States,Third-Party Marketplace
CUST00554,Carl Thomas,56+,Female,India,Retail Store
CUST00555,Jason Roberts,56+,Other,India,Retail Store
CUST00556,Christopher Hansen,26-35,Female,India,Retail Store
CUST00557,Travis Carter,46-55,Female,India,Carrier Store
CUST00558,Julie Ellis,46-55,Other,India,Online Store
CUST00559,Maria Flores,56+,Other,India,Online Store
CUST00560,Todd Johnson,46-55,Male,United Kingdom,Third-Party Marketplace
CUST00561,Nancy Mclean,26-35,Other,Australia,Third-Party Marketplace
CUST00562,Shelly Fowler,36-45,Other,United Kingdom,Retail Store
CUST00563,Stacey Yu,18-25,Other,Australia,Third-Party Marketplace
CUST00564,Melinda Taylor,18-25,Female,United States,Third-Party Marketplace
CUST00565,Megan Anderson,26-35,Other,United Kingdom,Third-Party Marketplace
CUST00566,Mr. Gregory Fisher,18-25,Other,Canada,Carrier Store
CUST00567,Cathy Johnson,56+,Male,Australia,Third-Party Marketplace
CUST00568,Kelly Bryant,36-45,Female,India,Third-Party Marketplace
CUST00569,Billy Stanley,56+,Other,India,Retail Store
CUST00570,Anthony Haynes,26-35,Male,United Kingdom,Third-Party Marketplace
CUST00571,Dustin Woods,26-35,Male,Canada,Third-Party Marketplace
CUST00572,Shannon Johnson,18-25,Other,Australia,Carrier Store
CUST00573,James King DDS,36-45,Male,United States,Retail Store
CUST00574,William Craig,46-55,Female,Australia,Retail Store
CUST00575,Samuel Coleman,36-45,Male,India,Carrier Store
CUST00576,Bradley Ellis,56+,Female,Canada,Carrier Store
CUST00577,Emily Gross,18-25,Other,India,Third-Party Marketplace
CUST00578,Thomas Wagner,56+,Male,Australia,Carrier Store
CUST00579,Mrs. Rachel Stone,18-25,Other,United States,Retail Store
CUST00580,Amanda Harrison,18-25,Other,India,Online Store
CUST00581,Robert Elliott,26-35,Male,Australia,Carrier Store
CUST00582,Michael Lam,26-35,Other,United States,Retail Store
CUST00583,Daniel Cuevas,18-25,Female,Australia,Third-Party Marketplace
CUST00584,Patricia Reid,56+,Other,Australia,Retail Store
CUST00585,Joann Ortiz,56+,Other,India,Third-Party Marketplace
CUST00586,Brian Harris,26-35,Male,United Kingdom,Third-Party Marketplace
CUST00587,Jeffrey York,46-55,Other,United States,Third-Party Marketplace
CUST00588,Mason Snyder,56+,Male,Australia,Carrier Store
CUST00589,Teresa Clark,56+,Other,United Kingdom,Third-Party Marketplace
CUST00590,Calvin Miller,18-25,Female,United States,Third-Party Marketplace
CUST00591,Daniel Smith,26-35,Female,United Kingdom,Third-Party Marketplace
CUST00592,Christopher Campbell,36-45,Female,India,Retail Store
CUST00593,Cynthia Shannon,46-55,Female,Canada,Carrier Store
CUST00594,Christopher Perez,46-55,Female,Canada,Retail Store
CUST00595,Joseph Cobb,36-45,Male,Australia,Third-Party Marketplace
CUST00596,Brandon Moran Jr.,36-45,Male,Canada,Carrier Store
CUST00597,Donald Hensley,56+,Male,United Kingdom,Retail Store
CUST00598,Jennifer Evans,18-25,Other,India,Carrier Store
CUST00599,Sarah Reynolds,36-45,Male,Australia,Third-Party Marketplace
CUST00600,Alexa Lawrence,26-35,Male,Canada,Carrier Store
CUST00601,Susan Carroll,46-55,Female,United Kingdom,Retail Store
CUST00602,Sean Hunter,18-25,Other,United Kingdom,Carrier Store
CUST00603,Philip Beasley,26-35,Other,India,Online Store
CUST00604,George Morrison,36-45,Female,Australia,Carrier Store
CUST00605,Nicholas Gomez,36-45,Other,United States,Online Store
CUST00606,Johnny Robertson,56+,Female,United States,Online Store
CUST00607,Jacob Stevens,56+,Male,United States,Third-Party Marketplace
CUST00608,Kimberly Barr,56+,Female,United States,Third-Party Marketplace
CUST00609,Melanie Williams,56+,Other,United Kingdom,Online Store
CUST00610,Anthony Ayers,26-35,Female,United Kingdom,Online Store
CUST00611,Vanessa Cardenas,18-25,Female,United Kingdom,Online Store
CUST00612,Brian Carter,26-35,Male,Australia,Retail Store
CUST00613,Teresa Morales,18-25,Male,Canada,Online Store
CUST00614,Robert Walker,26-35,Male,India,Retail Store
CUST00615,Cynthia Castaneda,56+,Female,United Kingdom,Retail Store
CUST00616,Alexa Hampton,18-25,Male,India,Carrier Store
CUST00617,Brianna Thompson,26-35,Female,United States,Online Store
CUST00618,Jonathan Taylor,46-55,Male,India,Online Store
CUST00619,Meredith Hopkins,46-55,Female,Canada,Third-Party Marketplace
CUST00620,Ashlee Contreras,46-55,Male,India,Retail Store
CUST00621,Jesus Young,46-55,Other,United States,Retail Store
CUST00622,Philip Huff,56+,Male,Australia,Third-Party Marketplace
CUST00623,Kevin Klein,36-45,Other,United States,Third-Party Marketplace
CUST00624,Courtney Khan,46-55,Male,India,Carrier Store
CUST00625,Justin Howard,18-25,Female,India,Online Store
CUST00626,Ann Hartman,26-35,Other,United Kingdom,Retail Store
CUST00627,Shelby Salazar,36-45,Male,Australia,Third-Party Marketplace
CUST00628,Donna Wall,46-55,Male,United States,Retail Store
CUST00629,Samantha Lee,36-45,Other,United States,Online Store
CUST00630,Jeffrey Stephens,56+,Other,United States,Online Store
CUST00631,Rebecca Wright,46-55,Other,India,Third-Party Marketplace
CUST00632,Stephanie Gordon,26-35,Female,Australia,Retail Store
CUST00633,Jenny Thomas,46-55,Female,India,Third-Party Marketplace
CUST00634,Marc Gardner,46-55,Male,Canada,Retail Store
CUST00635,James Wilcox,26-35,Other,United States,Online Store
CUST00636,Jeffrey Castillo,18-25,Male,United Kingdom,Retail Store
CUST00637,Alyssa Evans,18-25,Female,India,Carrier Store
CUST00638,Matthew Larson,18-25,Male,Australia,Online Store
CUST00639,Denise Horton,46-55,Female,Australia,Carrier Store
CUST00640,Lee Fuller,46-55,Male,United Kingdom,Carrier Store
CUST00641,Michelle Miller,36-45,Male,United Kingdom,Online Store
CUST00642,Paul Johnson,56+,Female,India,Retail Store
CUST00643,Deanna King,56+,Female,United States,Retail Store
CUST00644,Amanda Bruce,46-55,Male,United States,Carrier Store
CUST00645,Haley Chaney,56+,Female,United States,Retail Store
CUST00646,Taylor Hughes,46-55,Male,India,Online Store
CUST00647,Karen Harris,56+,Male,United Kingdom,Retail Store
CUST00648,Heidi Sanchez,26-35,Female,United Kingdom,Online Store
CUST00649,Robert Morales,36-45,Other,Australia,Third-Party Marketplace
CUST00650,Jacob Ramirez,18-25,Male,Australia,Retail Store
CUST00651,Joseph Sanchez,46-55,Female,Australia,Online Store
CUST00652,Ann Woodward,26-35,Male,United States,Carrier Store
CUST00653,Andrew Fox,46-55,Other,India,Third-Party Marketplace
CUST00654,Tara Moreno,46-55,Male,Australia,Online Store
CUST00655,Molly Horne,18-25,Male,United States,Retail Store
CUST00656,Lori Roberts,18-25,Male,United States,Retail Store
CUST00657,Grace Summers,18-25,Male,United States,Online Store
CUST00658,Sarah Mills,46-55,Male,India,Retail Store
CUST00659,Christopher Ford,36-45,Female,United States,Third-Party Marketplace
CUST00660,Benjamin Garcia,18-25,Other,United Kingdom,Online Store
CUST00661,Janet Conley,56+,Female,United Kingdom,Third-Party Marketplace
CUST00662,Ashley Roach,56+,Female,India,Online Store
CUST00663,Nicholas Torres,18-25,Male,Canada,Retail Store
CUST00664,Roberto Davis,46-55,Male,Australia,Third-Party Marketplace
CUST00665,Eric Newman,56+,Other,Australia,Retail Store
CUST00666,Diane Graham,26-35,Male,United Kingdom,Online Store
CUST00667,Joshua Marks,36-45,Female,United States,Carrier Store
CUST00668,Kendra Morgan,46-55,Other,Australia,Online Store
CUST00669,Sarah Glover,26-35,Male,United Kingdom,Retail Store
CUST00670,Gregory Brewer,56+,Female,India,Retail Store
CUST00671,Karen Cox,46-55,Female,United States,Carrier Store
CUST00672,Michelle Foster,36-45,Male,Canada,Retail Store
CUST00673,Carol Stuart,46-55,Male,United States,Retail Store
CUST00674,Lori Turner,56+,Female,United Kingdom,Third-Party Marketplace
CUST00675,Alicia Ho,46-55,Female,United States,Retail Store
CUST00676,Tiffany Norton,26-35,Male,Australia,Retail Store
CUST00677,Megan Deleon,26-35,Other,United States,Carrier Store
CUST00678,Kathleen Smith,26-35,Female,United States,Retail Store
CUST00679,Angela Evans,26-35,Female,Canada,Online Store
CUST00680,Daniel Archer,26-35,Female,Australia,Third-Party Marketplace
CUST00681,Edwin Ferguson,26-35,Other,United Kingdom,Third-Party Marketplace
CUST00682,Timothy Rodriguez,46-55,Male,United Kingdom,Third-Party Marketplace
CUST00683,Amanda Hall,36-45,Other,Australia,Retail Store
CUST00684,Jose Jones,26-35,Male,Australia,Carrier Store
CUST00685,Cheryl Bailey,26-35,Other,United Kingdom,Retail Store
CUST00686,Joseph Patterson,18-25,Other,United States,Third-Party Marketplace
CUST00687,Natalie White,46-55,Female,Australia,Retail Store
CUST00688,Renee Cain,18-25,Female,United States,Carrier Store
CUST00689,Stephen Kidd,26-35,Other,United Kingdom,Third-Party Marketplace
CUST00690,Carol Price,36-45,Male,Australia,Online Store
CUST00691,Christina Cardenas,18-25,Female,Canada,Online Store
CUST00692,Jeffrey Barnes,26-35,Female,Canada,Third-Party Marketplace
CUST00693,Paul Garner,36-45,Female,United Kingdom,Retail Store
CUST00694,Evelyn Yang,26-35,Male,Canada,Carrier Store
CUST00695,Jeffery Day,26-35,Male,India,Online Store
CUST00696,Jesus Flynn,18-25,Male,Canada,Online Store
CUST00697,Rick Silva,46-55,Other,United States,Online Store
CUST00698,Evelyn Rogers,46-55,Male,India,Carrier Store
CUST00699,John Anderson,56+,Male,India,Carrier Store
CUST00700,Carolyn Tapia DDS,18-25,Other,United Kingdom,Carrier Store
CUST00701,Haley Miller,36-45,Other,Australia,Third-Party Marketplace
CUST00702,Angela Lester,36-45,Male,United States,Online Store
CUST00703,Manuel Reeves,18-25,Male,Canada,Online Store
CUST00704,Jeffrey Riley,56+,Other,United States,Carrier Store
